Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawLeft,JawRight,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthLeft,MouthRight,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
20:21:03:14.005,61,0.0020377620,0.0000000000,0.0000000000,0.0487039350,0.0000000000,0.1491186619,0.0000000000,0.0023399470,0.0000000000,0.0756538510,0.0000000000,0.0000000000,0.1498103589,0.0000000000,0.0548260882,0.0089220833,0.0000000000,0.0540376939,0.0698086694,0.0497565083,0.0000000000,0.0225669686,0.0000000000,0.1291435808,0.1015918925,0.0000000000,0.0000000000,0.0406887792,0.0437841378,0.0958431736,0.0840013698,0.1039784625,0.0334078036,0.0356827304,0.0105627514,0.0400063992,0.0438675024,0.1325845420,0.1175390631,0.0227193683,0.0185995288,0.2601508200,0.2601246238,0.0150696123,0.0000000000,0.0000000000,0.0000000000,0.1213670596,0.1205247566,0.0736449510,0.0684978515,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0421390161,-0.0152973309,-0.0017358162,-0.0429529808,-0.0151834339,-0.0028228797
20:21:03:16.005,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1471686661,0.0000000000,0.0000000000,0.0000000000,0.0178449731,0.0000000000,0.0000000000,0.1478441954,0.0000000000,0.0541177951,0.0085667660,0.0000000000,0.0541641414,0.0699707344,0.0485911146,0.0000000000,0.0234027170,0.0000000000,0.1332785189,0.1034487486,0.0000000000,0.0000000000,0.0410641320,0.0438075289,0.0963576511,0.0843314826,0.0998099372,0.0336593576,0.0351030827,0.0096795661,0.0392597951,0.0430799872,0.1228379831,0.1103508472,0.0215874687,0.0174268093,0.2687486410,0.2687391937,0.0098306239,0.0000000000,0.0000000000,0.0000000000,0.1200708821,0.1186969206,0.0728707761,0.0673018247,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0100227296,-0.0269249715,0.0009516708,-0.0107284170,-0.0268129595,-0.0008863322
20:21:03:17.007,61,0.0014900476,0.0000000000,0.0000000000,0.0431270823,0.0000000000,0.1337399185,0.0000000000,0.0016911719,0.0000000000,0.0697816238,0.0000000000,0.0000000000,0.1341893822,0.0000000000,0.0528338440,0.0080150319,0.0000000000,0.0498900749,0.0665953979,0.0468220599,0.0000000000,0.0237894151,0.0000000000,0.1509137601,0.1078322381,0.0000000000,0.0000000000,0.0415863581,0.0441287383,0.0968105942,0.0850202739,0.0909635350,0.0333844423,0.0349090658,0.0094770053,0.0390168056,0.0427674055,0.1221075282,0.1095935032,0.0212812182,0.0170334969,0.2722766697,0.2722727954,0.0067970189,0.0000000000,0.0000000000,0.0000000000,0.1134445667,0.1072078347,0.0723010004,0.0664634109,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0388377160,-0.0093592629,-0.0020851921,-0.0395426005,-0.0092442930,-0.0027716020
20:21:03:18.006,61,0.0283025280,0.0099370582,0.0000000000,0.0807829946,0.0000000000,0.1273444593,0.0000000000,0.0285716187,0.0090823872,0.1109934673,0.0000000000,0.0000000000,0.1276892126,0.0000000000,0.0521213636,0.0058336025,0.0000000000,0.0484384708,0.0655663759,0.0468226597,0.0000000000,0.0243491456,0.0000000000,0.1553844064,0.1086690649,0.0000000000,0.0000000000,0.0419624262,0.0442939252,0.0992833003,0.0888081342,0.0853180140,0.0330112465,0.0348843038,0.0094869398,0.0387360677,0.0423923656,0.1349078715,0.1169125289,0.0214911122,0.0170421265,0.2777947187,0.2777993083,0.0041947346,0.0000000000,0.0000000000,0.0000000000,0.1113516986,0.1037770435,0.0721556917,0.0659163371,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0616300702,0.0052885935,-0.0052905637,-0.0624404997,0.0054059103,-0.0050284700
20:21:03:20.005,61,0.0315084718,0.0100590400,0.0000000000,0.0739260763,0.0000000000,0.1149439290,0.0000000000,0.0316669978,0.0092417365,0.1038130522,0.0000000000,0.0000000000,0.1152105331,0.0000000000,0.0493979976,0.0042594620,0.0000000000,0.0437211283,0.0611505471,0.0458130427,0.0000000000,0.0253327508,0.0000000000,0.1612283885,0.1130745634,0.0000000000,0.0000000000,0.0430192649,0.0449278764,0.1014519483,0.0917893499,0.0790756568,0.0314858034,0.0365707874,0.0101199783,0.0384196453,0.0418765843,0.1291850060,0.1135483235,0.0215438716,0.0168110356,0.2800197601,0.2800277770,0.0013306557,0.0000000000,0.0000000000,0.0000000000,0.1090062484,0.1005913839,0.0719517171,0.0652604178,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0576410815,0.0053374469,-0.0049728625,-0.0582655147,0.0054551214,-0.0046899291
20:21:03:21.007,61,0.0239647962,0.0001056916,0.0000000000,0.0833429694,0.0000000000,0.1143879741,0.0000000000,0.0240623634,0.0000000000,0.1140802875,0.0000000000,0.0000000000,0.1146943122,0.0000000000,0.0482275635,0.0036226432,0.0000000000,0.0414760113,0.0597213693,0.0458297990,0.0000000000,0.0259489566,0.0000000000,0.1622077972,0.1140754521,0.0000000000,0.0000000000,0.0433515310,0.0450448692,0.1020562351,0.0924925655,0.0750487298,0.0298869088,0.0371792950,0.0106506040,0.0381877124,0.0415608846,0.1287677735,0.1130714044,0.0218259413,0.0169128515,0.2811130881,0.2811199725,0.0003004798,0.0000000000,0.0000000000,0.0000000000,0.1087362617,0.1003338322,0.0717045963,0.0649363250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0633927807,0.0000311732,-0.0048167310,-0.0640201941,0.0001482666,-0.0048889429
20:21:03:22.006,61,0.0154109672,0.0000000000,0.0000000000,0.0883818269,0.0000000000,0.1215167940,0.0000000000,0.0154293468,0.0000000000,0.1194991991,0.0000000000,0.0000000000,0.1220914349,0.0000000000,0.0475619473,0.0029861478,0.0000000000,0.0403344780,0.0588822290,0.0461932756,0.0000000000,0.0267096199,0.0000000000,0.1627136469,0.1135339290,0.0000000000,0.0000000000,0.0437059030,0.0452251919,0.1024155542,0.0930787921,0.0724299848,0.0290472005,0.0377783738,0.0112724807,0.0380035192,0.0412803181,0.1288078874,0.1128349006,0.0222219713,0.0170846768,0.2850951552,0.2850935757,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1096993759,0.1020016819,0.0715347454,0.0648227185,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0664558560,-0.0059197545,-0.0043331091,-0.0671128407,-0.0058034733,-0.0048028603
20:21:03:24.006,61,0.0418235846,0.0000000000,0.0000000000,0.0836282596,0.0000000000,0.1474404186,0.0000000000,0.0427425466,0.0000000000,0.1138666868,0.0000000000,0.0000000000,0.1486647129,0.0000000000,0.0473339707,0.0003294388,0.0000000000,0.0390651077,0.0579222552,0.0506304577,0.0000000000,0.0269883983,0.0000000000,0.1625149250,0.1088145822,0.0000000000,0.0000000000,0.0442791171,0.0456520580,0.1018139794,0.0941552594,0.0704656094,0.0279923007,0.0390804149,0.0126359565,0.0378623195,0.0410114974,0.1324204057,0.1140624881,0.0232779812,0.0177655257,0.3414282501,0.3414646685,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1231231987,0.1230021939,0.0723096803,0.0674071461,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0632838905,-0.0010922998,-0.0046769124,-0.0641983002,-0.0009761080,-0.0048449552
20:21:03:25.007,61,0.0471181870,0.0000000000,0.0000000000,0.0829332471,0.0000000000,0.1652762592,0.0000000000,0.0481741503,0.0000000000,0.1128364727,0.0000000000,0.0000000000,0.1666819602,0.0000000000,0.0472478420,0.0000000000,0.0000000000,0.0384884588,0.0573805645,0.0516224764,0.0000000000,0.0271036867,0.0000000000,0.1670112908,0.1093715727,0.0000000000,0.0000000000,0.0446040779,0.0459195673,0.1011888757,0.0942930132,0.0695633888,0.0275132935,0.0400090404,0.0133670662,0.0380252227,0.0411152132,0.1330906600,0.1141483113,0.0236314330,0.0179611836,0.3549806774,0.3550176919,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1266345829,0.1277771145,0.0726620331,0.0683041885,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0627210513,-0.0022203922,-0.0045034657,-0.0637791902,-0.0021047443,-0.0047561261
20:21:03:26.007,61,0.0129578961,0.0000000000,0.0000000000,0.0836378708,0.0000000000,0.1721318811,0.0000000000,0.0120997690,0.0000000000,0.1139156744,0.0000000000,0.0000000000,0.1735711098,0.0000000000,0.0474152900,0.0000000000,0.0000000000,0.0380155258,0.0567945987,0.0517503321,0.0000000000,0.0271393023,0.0000000000,0.1681706905,0.1093787104,0.0000000000,0.0000000000,0.0448197313,0.0460796878,0.0987750217,0.0939055681,0.0695410073,0.0274015497,0.0407291725,0.0139324693,0.0384170786,0.0414679796,0.1283760369,0.1108974293,0.0235917326,0.0178493615,0.3555588722,0.3555780053,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1286911070,0.1302753091,0.0728794262,0.0688321367,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0633602440,-0.0069745630,-0.0039936253,-0.0642258003,-0.0068590567,-0.0045457389
20:21:03:28.007,61,0.0005954116,0.0000000000,0.0000000000,0.1019778550,0.0000000000,0.2120968401,0.0000000000,0.0000000000,0.0000000000,0.1339700371,0.0000000000,0.0000000000,0.2138284296,0.0000000000,0.0486981496,0.0000000000,0.0000000000,0.0347028412,0.0510470606,0.0453183912,0.0000000000,0.0275254846,0.0000000000,0.1794955581,0.1156454384,0.0000000000,0.0000000000,0.0453186482,0.0464916453,0.0952982605,0.0931752101,0.0696978346,0.0268984567,0.0482831709,0.0198722538,0.0402510725,0.0430884175,0.1144932881,0.0994980931,0.0238872468,0.0178980622,0.3604651392,0.3604763448,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1324275136,0.1330496520,0.0729455203,0.0693420991,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0746064037,-0.0190052688,-0.0032237601,-0.0754496306,-0.0188910663,-0.0045723501
20:21:03:29.007,61,0.0000000000,0.0000000000,0.0000000000,0.0823769718,0.0000000000,0.2207804173,0.0000000000,0.0000000000,0.0000000000,0.1125925407,0.0000000000,0.0000000000,0.2225812078,0.0000000000,0.0486847013,0.0000000000,0.0000000000,0.0336194672,0.0493693464,0.0432011038,0.0000000000,0.0277662426,0.0000000000,0.1818201691,0.1166230440,0.0000000000,0.0000000000,0.0454922616,0.0465662405,0.0937788412,0.0926004499,0.0686795413,0.0263923779,0.0493603572,0.0208339524,0.0406753160,0.0434027649,0.1109048128,0.0964312777,0.0237899106,0.0177291371,0.3603960276,0.3604028225,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1332086176,0.1332124621,0.0725848451,0.0690512508,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0627061799,-0.0181203038,-0.0026519261,-0.0634930432,-0.0180061832,-0.0039329338
20:21:03:30.007,61,0.0000000000,0.0000000000,0.0000000000,0.0654982179,0.0000000000,0.2252346277,0.0000000000,0.0000000000,0.0000000000,0.0942114741,0.0000000000,0.0000000000,0.2270471305,0.0000000000,0.0485251434,0.0000000000,0.0000000000,0.0327586345,0.0482527278,0.0417523272,0.0000000000,0.0277694259,0.0000000000,0.2192941159,0.1617252827,0.0000000000,0.0000000000,0.0457441360,0.0467514768,0.0930944458,0.0924417675,0.0679241270,0.0257662758,0.0501452833,0.0215512943,0.0408301428,0.0434784740,0.1092438623,0.0949018970,0.0237397011,0.0176205207,0.3582123518,0.3582123816,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1340965331,0.1336282790,0.0723184794,0.0689124241,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0525363386,-0.0283120796,-0.0009845789,-0.0532213338,-0.0281994604,-0.0029274654
20:21:03:32.000,61,0.0000000000,0.0000000000,0.0000000000,0.0792283192,0.0000000000,0.2281637043,0.0000000000,0.0000000000,0.0000000000,0.1091266200,0.0000000000,0.0000000000,0.2300302237,0.0000000000,0.0482763797,0.0000000000,0.0000000000,0.0323252603,0.0477846973,0.0411307700,0.0000000000,0.0276439339,0.0000000000,0.2144617140,0.1552628875,0.0000000000,0.0000000000,0.0458502173,0.0468179733,0.0922667161,0.0920462757,0.0668163970,0.0252181664,0.0504104458,0.0219037347,0.0408577882,0.0434530266,0.1087478250,0.0944077000,0.0237182304,0.0175682101,0.3603579104,0.3603591621,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1347903013,0.1340508908,0.0720070973,0.0687503889,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0608510301,-0.0306034274,-0.0011176900,-0.0616041608,-0.0304910913,-0.0032181516
20:21:03:32.009,61,0.0000000000,0.0000000000,0.0000000000,0.0868115276,0.0000000000,0.2308680713,0.0000000000,0.0000000000,0.0000000000,0.1171595156,0.0000000000,0.0000000000,0.2329517603,0.0000000000,0.0484437123,0.0000000000,0.0000000000,0.0316057801,0.0471100062,0.0412113778,0.0000000000,0.0286907256,0.0000000000,0.2145601511,0.1443714052,0.0000000000,0.0000000000,0.0460020900,0.0469469205,0.0916661248,0.0916928053,0.0663580373,0.0247783642,0.0520794019,0.0234077759,0.0412080660,0.0437566191,0.1101840362,0.0944435224,0.0240912382,0.0177553389,0.3609123528,0.3609132767,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1364429444,0.1349952519,0.0721641332,0.0690103322,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0653071329,-0.0277192630,-0.0016614627,-0.0662244931,-0.0276067965,-0.0035819197
20:21:03:34.007,61,0.0000000000,0.0000000000,0.0000000000,0.0739643946,0.0000000000,0.2361741811,0.0000000000,0.0000000000,0.0000000000,0.1030738503,0.0000000000,0.0000000000,0.2384779453,0.0000000000,0.0485853292,0.0000000000,0.0000000000,0.0310309343,0.0470067188,0.0445622355,0.0000000000,0.0277095977,0.0000000000,0.1920653433,0.1393848509,0.0000000000,0.0000000000,0.0461729951,0.0473079383,0.0915404335,0.0921499804,0.0654163063,0.0239266306,0.0527579300,0.0245644134,0.0409354046,0.0434426703,0.1327965111,0.1125872582,0.0252830274,0.0187389869,0.3711465001,0.3711459339,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1376354992,0.1370179057,0.0716323107,0.0691842511,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0575138777,-0.0376384184,-0.0001865374,-0.0584053099,-0.0375275537,-0.0027540857
20:21:03:36.007,61,0.0000000000,0.0000000000,0.0000000000,0.0746844932,0.0000000000,0.2578461170,0.0000000000,0.0000000000,0.0000000000,0.1041141525,0.0000000000,0.0000000000,0.2601041794,0.0000000000,0.0487082563,0.0000000000,0.0000000000,0.0304025430,0.0464014709,0.0444983020,0.0000000000,0.0271191765,0.0000000000,0.1895768046,0.1343045682,0.0000000000,0.0000000000,0.0465050451,0.0476858281,0.0912134200,0.0922313258,0.0642021149,0.0231404603,0.0537657551,0.0255858973,0.0409212485,0.0433233492,0.1174744219,0.1037375033,0.0253100079,0.0187580250,0.3705019951,0.3704875410,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1394431144,0.1385176033,0.0692682266,0.0678950399,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0580943823,-0.0379206613,-0.0001772605,-0.0588453598,-0.0378094651,-0.0027581956
20:21:03:37.008,61,0.0000000000,0.0000000000,0.0000000000,0.0765911937,0.0000000000,0.2588108182,0.0000000000,0.0000000000,0.0000000000,0.1062300131,0.0000000000,0.0000000000,0.2611430287,0.0000000000,0.0488199219,0.0000000000,0.0000000000,0.0301808771,0.0463316217,0.0443372577,0.0000000000,0.0269323345,0.0000000000,0.2407355905,0.1780164540,0.0000000000,0.0000000000,0.0466554463,0.0478994735,0.0910718292,0.0923531130,0.0635707825,0.0227501485,0.0540107787,0.0259820893,0.0406580642,0.0430406816,0.1166403741,0.1020679027,0.0255930889,0.0189767126,0.3474984467,0.3474815488,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1460980475,0.1486016661,0.0688087940,0.0678002238,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0592814162,-0.0400327295,0.0000156024,-0.0600129254,-0.0399217419,-0.0027040441
20:21:03:38.008,61,0.0000000000,0.0000000000,0.0000000000,0.0935844332,0.0000000000,0.2608917952,0.0000000000,0.0000000000,0.0000000000,0.1246703342,0.0000000000,0.0000000000,0.2634455264,0.0000000000,0.0490380526,0.0000000000,0.0000000000,0.0296346359,0.0459079184,0.0443720557,0.0000000000,0.0270929262,0.0000000000,0.2089130729,0.1424508095,0.0000000000,0.0000000000,0.0467556529,0.0480572991,0.0910747647,0.0925546587,0.0633146092,0.0224236622,0.0544573553,0.0265540201,0.0406484343,0.0430031009,0.1168774664,0.1014325023,0.0260101333,0.0192872416,0.3511534333,0.3511378467,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1478044540,0.1512737423,0.0684271008,0.0676780194,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0695542470,-0.0407181792,-0.0002679853,-0.0703881457,-0.0406072587,-0.0030401405
20:21:03:40.000,61,0.0000000000,0.0000000000,0.0000000000,0.0812074021,0.0000000000,0.2701473832,0.0000000000,0.0000000000,0.0000000000,0.1110739261,0.0000000000,0.0000000000,0.2726641297,0.0000000000,0.0490913242,0.0000000000,0.0000000000,0.0290756747,0.0452801920,0.0437613763,0.0000000000,0.0257013869,0.0000000000,0.2044568211,0.1440750957,0.0000000000,0.0000000000,0.0467669964,0.0481414422,0.0895893499,0.0921954438,0.0629758984,0.0220119096,0.0579873733,0.0282668062,0.0408874005,0.0432028957,0.1131554618,0.0989800319,0.0260540824,0.0193516966,0.3508758247,0.3508609831,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1501903385,0.1537315249,0.0682749525,0.0678016320,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0619956329,-0.0442945808,0.0004098022,-0.0628381670,-0.0441844352,-0.0025947485
20:21:03:40.009,61,0.0000000000,0.0000000000,0.0000000000,0.0395189486,0.0000000000,0.2779686749,0.0000000000,0.0000000000,0.0000000000,0.0656500980,0.0000000000,0.0000000000,0.2809316814,0.0000000000,0.0488446057,0.0000000000,0.0000000000,0.0270838644,0.0419794694,0.0394521430,0.0000000000,0.0250278246,0.0000000000,0.2024043798,0.1433018446,0.0000000000,0.0000000000,0.0465586707,0.0479550585,0.0817888975,0.0860957801,0.0619547032,0.0215395149,0.0594551936,0.0292820167,0.0410655066,0.0433633588,0.1025055274,0.0883322135,0.0258134361,0.0191795081,0.3477513492,0.3477343321,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1507005095,0.1544330418,0.0676658303,0.0674792007,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0367195159,-0.0547716692,0.0021529030,-0.0373918340,-0.0546632558,-0.0015291652
20:21:03:42.008,61,0.0000000000,0.0000000000,0.0000000000,0.0597835109,0.0000000000,0.2788118124,0.0000000000,0.0000000000,0.0000000000,0.0876728967,0.0000000000,0.0000000000,0.2819867134,0.0000000000,0.0481997319,0.0000000000,0.0000000000,0.0256118178,0.0401624106,0.0371517763,0.0000000000,0.0240308642,0.0000000000,0.2263781428,0.1686622351,0.0000000000,0.0000000000,0.0462589264,0.0477188714,0.0773740262,0.0831429288,0.0599029772,0.0203389451,0.0623395033,0.0310371611,0.0412837006,0.0434851721,0.0977651700,0.0837370530,0.0256477371,0.0190900490,0.3459066153,0.3458872139,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1560694873,0.1590900421,0.0672881529,0.0675973296,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0489603728,-0.0440240800,0.0007939979,-0.0497573838,-0.0439141206,-0.0021870411
20:21:03:43.007,61,0.0000000000,0.0000000000,0.0000000000,0.0530969538,0.0000000000,0.2790194452,0.0000000000,0.0000000000,0.0000000000,0.0806764513,0.0000000000,0.0000000000,0.2822913229,0.0000000000,0.0481776223,0.0000000000,0.0000000000,0.0249298979,0.0395834818,0.0369685814,0.0000000000,0.0241185296,0.0000000000,0.2288563997,0.1686137021,0.0000000000,0.0000000000,0.0463015214,0.0478048399,0.0784822553,0.0840651616,0.0590645336,0.0198417809,0.0630382970,0.0317088589,0.0412657298,0.0434142165,0.1003963202,0.0842917040,0.0258553028,0.0192486364,0.3439196646,0.3438834548,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1562630087,0.1594723314,0.0667191222,0.0672290996,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0450799093,-0.0498087071,0.0014871978,-0.0456804074,-0.0496991985,-0.0018680405
20:21:03:45.007,61,0.0000000000,0.0000000000,0.0000000000,0.0787472576,0.0000000000,0.2793787122,0.0000000000,0.0000000000,0.0000000000,0.1086094826,0.0000000000,0.0000000000,0.2829532027,0.0000000000,0.0481077954,0.0000000000,0.0000000000,0.0225258712,0.0363083594,0.0346706845,0.0000000000,0.0232883636,0.0000000000,0.2248431742,0.1673069298,0.0000000000,0.0000000000,0.0462064780,0.0478674695,0.0782130584,0.0841149241,0.0585961863,0.0189762283,0.0646310598,0.0330730304,0.0419140346,0.0439555012,0.0980930254,0.0840453133,0.0257087145,0.0191762112,0.3638654649,0.3638655543,0.0000000000,0.0000000000,0.0000000000,0.0006137164,0.1565326750,0.1613055915,0.0665029883,0.0675715804,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0605518445,-0.0284561403,-0.0013489220,-0.0613057762,-0.0283435062,-0.0033079162
20:21:03:46.008,61,0.0066695847,0.0000000000,0.0000000000,0.1028741896,0.0000000000,0.2705451250,0.0000000000,0.0067100832,0.0000000000,0.1348949522,0.0000000000,0.0000000000,0.2743428648,0.0000000000,0.0483274944,0.0000000000,0.0000000000,0.0222731512,0.0361892395,0.0349304304,0.0000000000,0.0228571147,0.0000000000,0.2235721946,0.1669258773,0.0000000000,0.0000000000,0.0461815037,0.0480231121,0.0780400187,0.0841377005,0.0587781258,0.0187101346,0.0652210861,0.0337749161,0.0422516875,0.0442614295,0.1005197540,0.0867071524,0.0263067912,0.0196686871,0.3373886049,0.3373872638,0.0000000000,0.0000000000,0.0000000000,0.0008410887,0.1576250046,0.1666809618,0.0668599233,0.0692527220,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0750478655,-0.0096956566,-0.0044461018,-0.0759601742,-0.0095802918,-0.0051872185
20:21:03:47.008,61,0.2941503227,0.1381063461,0.0000000000,0.0694746450,0.0000000000,0.2693262100,0.0000000000,0.2949886620,0.1366882771,0.0964680016,0.0000000000,0.0000000000,0.2732183635,0.0000000000,0.0487609841,0.0000000000,0.0000000000,0.0218893923,0.0360239148,0.0407256931,0.0000000000,0.0224967413,0.0000000000,0.2229690254,0.1651261300,0.0000000000,0.0000000000,0.0461890921,0.0482423306,0.0764404535,0.0837217867,0.0589253455,0.0183802061,0.0659507811,0.0358013771,0.0428387299,0.0448252819,0.1079246774,0.0934242010,0.0328514874,0.0230146553,0.3321747184,0.3321720660,0.0000000000,0.0000000000,0.0000000000,0.0009278068,0.1616680771,0.1699867398,0.0697358027,0.0715696290,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0527187586,0.0738566592,-0.0119334534,-0.0552196354,0.0739781410,-0.0073557519
